age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
41.19940781232206,student,,,no,1919.0,yes,no,cellular,15,may,264,2.506902761104442,50.90867718446602,4.0,failure,no
26.0,,married,secondary,no,492.0,yes,yes,cellular,15,may,439,4.0,-1.0,0.0,unknown,no
29.0,management,single,tertiary,no,1547.4035487351637,no,no,cellular,30,apr,99,2.506902761104442,274.0,4.0,other,no
26.0,management,married,tertiary,no,775.0,no,no,unknown,19,may,35,3.0,-1.0,0.0,,no
26.0,blue-collar,single,,no,2669.0,yes,no,cellular,16,apr,242,1.0,-1.0,0.0,unknown,no
23.0,management,single,tertiary,no,1547.4035487351637,yes,no,unknown,7,may,278,6.0,-1.0,0.0,unknown,no
41.19940781232206,management,single,unknown,no,1547.4035487351637,no,no,cellular,22,feb,143,5.0,294.0,1.0,failure,no
51.0,blue-collar,married,,no,568.0,yes,no,unknown,4,jun,37,1.0,-1.0,0.0,unknown,no
43.0,,,secondary,no,2344.0,yes,no,unknown,27,may,111,2.0,-1.0,0.0,unknown,no
81.0,retired,divorced,,no,4321.0,no,no,cellular,11,aug,163,3.0,-1.0,0.0,unknown,no
41.19940781232206,,divorced,tertiary,no,1064.0,no,no,cellular,18,aug,101,2.0,-1.0,0.0,unknown,no
41.19940781232206,services,married,secondary,no,1547.4035487351637,yes,yes,unknown,4,jun,144,2.506902761104442,-1.0,0.0,unknown,no
35.0,,,secondary,no,183.0,no,no,cellular,1,sep,516,2.0,130.0,2.0,failure,no
32.0,management,married,tertiary,no,1547.4035487351637,no,yes,unknown,18,oct,71,1.0,-1.0,0.8330083837005264,unknown,no
51.0,services,,,no,1547.4035487351637,yes,no,cellular,29,jul,331,2.506902761104442,-1.0,0.0,unknown,no
33.0,technician,married,secondary,no,1547.4035487351637,yes,no,cellular,5,feb,122,5.0,-1.0,0.0,unknown,no
38.0,self-employed,,secondary,no,279.0,yes,no,unknown,28,may,110,5.0,-1.0,0.0,unknown,no
48.0,,,tertiary,no,4.0,no,yes,cellular,23,jul,70,5.0,50.90867718446602,0.0,,no
50.0,technician,,secondary,no,-298.0,yes,no,cellular,6,feb,68,8.0,-1.0,0.0,unknown,no
39.0,,,,no,1547.4035487351637,yes,no,telephone,14,may,225,7.0,50.90867718446602,2.0,failure,no
30.0,services,,secondary,no,0.0,yes,no,cellular,7,jul,161,2.0,-1.0,0.0,,no
39.0,technician,married,secondary,no,8.0,no,yes,cellular,17,nov,333,2.0,96.0,2.0,failure,no
41.19940781232206,technician,married,,no,432.0,no,no,cellular,12,aug,104,8.0,-1.0,0.0,unknown,no
41.0,technician,,secondary,no,-378.0,yes,no,cellular,5,feb,361,1.0,253.0,2.0,failure,no
41.0,admin.,,secondary,no,338.0,yes,no,unknown,16,may,121,1.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,,no,1547.4035487351637,yes,no,cellular,18,nov,140,2.0,-1.0,0.8330083837005264,unknown,no
41.19940781232206,management,,,no,62.0,yes,no,cellular,14,may,133,1.0,300.0,3.0,failure,no
27.0,services,,secondary,no,1547.4035487351637,yes,yes,unknown,21,may,364,1.0,-1.0,0.8330083837005264,unknown,no
32.0,technician,married,secondary,no,255.0,no,yes,,25,aug,63,5.0,-1.0,0.0,unknown,no
39.0,technician,divorced,,no,0.0,yes,yes,cellular,30,apr,85,1.0,-1.0,0.0,unknown,no
37.0,management,married,tertiary,no,1547.4035487351637,yes,no,unknown,3,jun,301,1.0,-1.0,0.0,unknown,no
41.19940781232206,entrepreneur,married,secondary,no,1238.0,yes,no,telephone,21,jul,50,2.0,-1.0,0.0,unknown,no
33.0,blue-collar,married,secondary,no,370.0,yes,no,cellular,8,apr,249,1.0,-1.0,0.8330083837005264,unknown,no
29.0,management,married,,no,2417.0,yes,no,cellular,7,may,126,2.0,-1.0,0.0,unknown,no
41.19940781232206,housemaid,married,primary,no,4.0,no,no,unknown,16,jun,51,1.0,-1.0,0.0,unknown,no
39.0,admin.,,,no,444.0,yes,no,cellular,8,may,374,2.0,-1.0,0.0,unknown,no
32.0,technician,single,,no,28.0,yes,no,cellular,18,nov,368,1.0,-1.0,0.0,,no
41.19940781232206,management,married,tertiary,no,2139.0,no,no,cellular,5,aug,278,2.506902761104442,-1.0,0.0,unknown,no
37.0,blue-collar,married,secondary,no,194.0,yes,no,unknown,12,may,566,7.0,50.90867718446602,0.0,,no
57.0,blue-collar,,primary,yes,195.0,no,yes,telephone,30,jul,185,4.0,-1.0,0.0,unknown,no
44.0,management,,,no,1547.4035487351637,no,no,,21,aug,167,2.0,-1.0,0.0,unknown,no
36.0,self-employed,married,secondary,no,1547.4035487351637,yes,no,cellular,22,jul,632,1.0,-1.0,0.0,unknown,no
55.0,management,single,secondary,no,220.0,yes,no,,6,may,328,2.0,-1.0,0.0,unknown,no
40.0,admin.,married,primary,no,189.0,yes,no,,27,may,160,2.0,-1.0,0.0,unknown,no
41.19940781232206,blue-collar,married,,no,746.0,yes,yes,,2,feb,241,1.0,50.90867718446602,3.0,other,no
44.0,management,,,no,13054.0,yes,no,cellular,11,may,471,2.0,50.90867718446602,0.8330083837005264,other,no
41.0,services,,,no,0.0,yes,no,cellular,17,jul,18,11.0,-1.0,0.8330083837005264,,no
65.0,retired,married,secondary,no,1547.4035487351637,no,no,cellular,2,feb,432,1.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,secondary,no,41.0,yes,no,unknown,19,may,265,1.0,-1.0,0.8330083837005264,unknown,no
48.0,blue-collar,married,secondary,no,7408.0,no,yes,cellular,4,feb,101,2.506902761104442,-1.0,0.0,unknown,no
55.0,retired,married,tertiary,no,101.0,yes,no,cellular,9,jul,111,1.0,50.90867718446602,0.0,unknown,no
41.19940781232206,admin.,married,secondary,no,384.0,yes,no,cellular,14,may,551,2.0,-1.0,0.8330083837005264,unknown,no
36.0,admin.,single,secondary,no,2556.0,yes,no,,13,apr,342,1.0,-1.0,0.0,,no
33.0,management,married,tertiary,no,1547.4035487351637,yes,no,cellular,19,aug,12,16.0,-1.0,0.0,unknown,no
46.0,,,tertiary,no,0.0,no,no,cellular,26,may,401,1.0,-1.0,0.0,unknown,no
41.19940781232206,management,married,tertiary,no,1158.0,no,no,cellular,27,aug,57,4.0,-1.0,0.0,unknown,no
41.19940781232206,management,married,tertiary,no,334.0,no,no,cellular,25,nov,87,1.0,-1.0,0.0,unknown,no
29.0,blue-collar,married,secondary,no,1547.4035487351637,yes,no,unknown,4,jun,153,1.0,-1.0,0.0,unknown,no
36.0,technician,married,primary,no,1653.0,yes,yes,unknown,27,may,336,10.0,50.90867718446602,0.0,unknown,no
41.19940781232206,,,secondary,no,1283.0,yes,no,,20,may,209,1.0,-1.0,0.0,,no
53.0,blue-collar,married,primary,no,2295.0,no,no,cellular,21,aug,65,10.0,50.90867718446602,0.0,unknown,no
28.0,unemployed,married,secondary,no,1547.4035487351637,yes,yes,cellular,31,jul,143,2.506902761104442,-1.0,0.0,unknown,no
19.0,student,single,,no,55.0,no,no,telephone,6,oct,89,2.0,193.0,1.0,,no
41.0,,,primary,no,365.0,no,no,cellular,8,aug,203,2.506902761104442,-1.0,0.0,unknown,no
33.0,services,,secondary,no,1547.4035487351637,yes,no,cellular,29,jan,323,2.0,259.0,3.0,success,no
28.0,management,single,tertiary,no,334.0,yes,no,,14,may,438,4.0,-1.0,0.0,unknown,no
40.0,admin.,married,secondary,no,1060.0,yes,no,,17,apr,14,3.0,-1.0,0.0,unknown,no
78.0,retired,married,unknown,no,38.0,no,no,telephone,4,aug,156,1.0,1.0,3.0,other,no
41.19940781232206,,single,secondary,no,146.0,yes,no,unknown,19,may,104,2.0,-1.0,0.0,,no
36.0,unemployed,married,,no,439.0,yes,no,telephone,6,feb,18,6.0,-1.0,0.0,unknown,no
59.0,entrepreneur,married,primary,no,1547.4035487351637,yes,no,cellular,18,nov,531,2.506902761104442,134.0,7.0,failure,no
34.0,services,married,secondary,no,1547.4035487351637,yes,no,cellular,15,may,121,2.506902761104442,-1.0,0.0,unknown,no
82.0,retired,married,unknown,no,211.0,no,no,telephone,22,apr,195,3.0,50.90867718446602,0.0,unknown,no
36.0,management,married,tertiary,no,871.0,no,no,cellular,18,nov,170,1.0,-1.0,0.0,unknown,no
48.0,management,married,,no,1547.4035487351637,no,no,cellular,29,jan,166,2.0,-1.0,0.0,unknown,no
36.0,,married,primary,no,871.0,yes,yes,telephone,18,nov,2,1.0,-1.0,0.0,unknown,no
25.0,technician,single,secondary,no,1298.0,no,no,cellular,2,sep,206,7.0,50.90867718446602,0.8330083837005264,other,no
41.19940781232206,,single,secondary,no,360.0,yes,no,unknown,9,may,73,1.0,-1.0,0.0,,no
33.0,services,married,tertiary,no,597.0,no,no,cellular,4,feb,134,1.0,-1.0,0.0,unknown,no
41.19940781232206,blue-collar,divorced,secondary,yes,457.0,yes,no,,20,jun,115,20.0,-1.0,0.0,unknown,no
27.0,services,single,secondary,no,2457.0,yes,no,unknown,29,may,123,4.0,-1.0,0.0,unknown,no
34.0,technician,married,tertiary,no,1547.4035487351637,no,no,cellular,20,aug,328,2.506902761104442,-1.0,0.0,unknown,no
28.0,services,single,secondary,no,47.0,no,no,cellular,22,jul,405,2.0,-1.0,0.0,unknown,no
41.19940781232206,blue-collar,,primary,no,1547.4035487351637,yes,no,,4,jul,178,1.0,-1.0,0.0,unknown,no
47.0,retired,,secondary,no,1547.4035487351637,yes,no,,11,aug,293,5.0,-1.0,0.0,unknown,no
59.0,unknown,divorced,unknown,no,27.0,no,no,unknown,5,may,347,3.0,-1.0,0.0,unknown,no
41.19940781232206,,single,secondary,no,-114.0,yes,no,cellular,21,jul,396,2.0,-1.0,0.0,unknown,no
39.0,unemployed,single,secondary,no,1547.4035487351637,yes,no,unknown,21,may,339,3.0,-1.0,0.0,,no
44.0,,married,,no,1547.4035487351637,yes,no,unknown,18,jun,200,1.0,-1.0,0.0,unknown,no
46.0,management,single,,no,2044.0,no,no,telephone,4,feb,25,2.506902761104442,-1.0,0.0,unknown,no
32.0,housemaid,,tertiary,no,10.0,yes,no,unknown,2,jun,658,2.0,-1.0,0.0,unknown,no
35.0,admin.,,secondary,no,0.0,no,yes,cellular,14,jul,245,2.0,-1.0,0.0,unknown,no
35.0,management,single,tertiary,no,644.0,yes,no,unknown,30,may,120,2.0,-1.0,0.8330083837005264,unknown,no
41.19940781232206,management,,tertiary,no,4293.0,yes,no,cellular,6,may,92,2.0,250.0,2.0,failure,no
27.0,housemaid,,,yes,-238.0,no,no,cellular,14,jul,132,4.0,-1.0,0.0,unknown,no
32.0,housemaid,divorced,,no,-613.0,yes,no,cellular,15,apr,266,2.0,-1.0,0.0,unknown,no
37.0,admin.,divorced,,no,1573.0,yes,no,cellular,12,may,639,3.0,326.0,10.0,failure,no
59.0,entrepreneur,,tertiary,no,1728.0,no,no,cellular,7,jul,575,2.0,-1.0,0.0,,no
32.0,technician,married,tertiary,no,1547.4035487351637,no,no,cellular,14,may,226,1.0,346.0,0.8330083837005264,failure,no
41.19940781232206,technician,married,secondary,no,-160.0,yes,no,cellular,14,jul,126,6.0,-1.0,0.0,unknown,no
55.0,technician,married,secondary,no,1547.4035487351637,no,no,cellular,6,feb,13,2.506902761104442,9.0,3.0,other,no
26.0,technician,,secondary,no,33.0,no,no,cellular,23,jul,91,7.0,-1.0,0.0,unknown,no
30.0,blue-collar,single,secondary,no,80.0,yes,yes,cellular,5,may,145,1.0,337.0,4.0,failure,no
41.19940781232206,admin.,,secondary,no,445.0,no,no,cellular,19,aug,256,2.0,-1.0,0.0,unknown,no
83.0,retired,divorced,,no,1547.4035487351637,no,no,cellular,13,sep,175,2.0,50.90867718446602,0.0,unknown,no
46.0,self-employed,married,,no,3262.0,no,no,cellular,14,aug,77,8.0,-1.0,0.8330083837005264,unknown,no
48.0,blue-collar,,primary,no,559.0,yes,no,unknown,15,may,1231,2.0,-1.0,0.0,unknown,no
41.19940781232206,blue-collar,married,secondary,no,4840.0,no,no,unknown,16,jun,53,1.0,50.90867718446602,0.0,unknown,no
41.19940781232206,technician,married,secondary,no,-302.0,no,no,cellular,13,aug,195,2.0,-1.0,0.0,unknown,no
41.19940781232206,entrepreneur,,unknown,no,73.0,yes,no,cellular,21,nov,158,1.0,135.0,1.0,failure,no
32.0,technician,,,no,1547.4035487351637,yes,no,,22,jul,314,2.0,-1.0,0.0,,no
39.0,admin.,,secondary,no,1078.0,no,no,unknown,3,jun,199,3.0,-1.0,0.0,unknown,no
41.19940781232206,management,married,tertiary,no,284.0,yes,yes,,15,may,65,2.506902761104442,-1.0,0.0,unknown,no
55.0,,married,secondary,no,493.0,yes,no,unknown,13,may,647,7.0,-1.0,0.8330083837005264,unknown,no
28.0,,single,secondary,no,100.0,yes,no,cellular,13,may,70,5.0,-1.0,0.0,unknown,no
48.0,housemaid,single,,no,1547.4035487351637,no,no,telephone,18,nov,129,2.0,-1.0,0.0,unknown,no
44.0,management,,tertiary,no,3665.0,no,no,cellular,17,mar,325,2.506902761104442,-1.0,0.8330083837005264,,no
47.0,technician,married,,no,-9.0,no,no,cellular,14,aug,457,2.0,-1.0,0.0,unknown,no
43.0,blue-collar,married,secondary,no,1547.4035487351637,yes,yes,unknown,13,may,148,1.0,-1.0,0.0,unknown,no
53.0,housemaid,married,primary,yes,945.0,no,no,,29,jan,82,2.0,-1.0,0.0,,no
42.0,blue-collar,married,,no,108.0,yes,no,telephone,31,jul,51,21.0,-1.0,0.0,unknown,no
39.0,,single,tertiary,no,93.0,yes,yes,cellular,13,may,196,2.0,331.0,0.8330083837005264,,no
37.0,blue-collar,married,secondary,no,1547.4035487351637,yes,no,unknown,5,jun,135,2.0,50.90867718446602,0.0,unknown,no
58.0,,,tertiary,no,1547.4035487351637,yes,no,unknown,18,jun,316,1.0,50.90867718446602,0.0,unknown,no
41.19940781232206,services,single,secondary,no,8.0,no,no,cellular,7,jul,340,3.0,-1.0,0.0,unknown,no
41.19940781232206,technician,married,secondary,no,66.0,yes,no,unknown,12,may,29,2.506902761104442,-1.0,0.0,unknown,no
38.0,services,,secondary,no,0.0,no,yes,cellular,16,jul,1473,2.506902761104442,-1.0,0.0,unknown,no
46.0,admin.,,,no,1547.4035487351637,yes,no,cellular,17,nov,153,1.0,-1.0,0.0,unknown,no
41.19940781232206,technician,married,secondary,no,1547.4035487351637,yes,yes,cellular,28,jan,71,1.0,223.0,9.0,other,no
32.0,management,married,tertiary,no,26.0,no,no,cellular,22,aug,222,6.0,-1.0,0.0,unknown,no
41.19940781232206,entrepreneur,,tertiary,no,1547.4035487351637,yes,no,cellular,8,apr,405,2.506902761104442,-1.0,0.0,unknown,no
25.0,blue-collar,married,,no,1782.0,yes,no,,19,jun,549,1.0,-1.0,0.0,unknown,no
28.0,blue-collar,single,secondary,no,3430.0,yes,no,unknown,6,jun,72,6.0,-1.0,0.0,unknown,no
40.0,blue-collar,married,primary,no,332.0,yes,no,cellular,12,may,339,2.506902761104442,369.0,3.0,,no
31.0,admin.,single,secondary,no,1547.4035487351637,yes,no,cellular,5,feb,94,1.0,-1.0,0.0,unknown,no
39.0,management,,secondary,no,1547.4035487351637,yes,no,cellular,24,jul,21,21.0,-1.0,0.0,unknown,no
41.19940781232206,,married,secondary,no,542.0,yes,no,unknown,18,jun,604,6.0,-1.0,0.0,unknown,no
41.19940781232206,services,married,secondary,no,393.0,yes,yes,cellular,13,may,95,1.0,357.0,1.0,,no
48.0,blue-collar,married,primary,no,1547.4035487351637,yes,no,unknown,28,may,315,2.506902761104442,-1.0,0.8330083837005264,unknown,no
34.0,,,tertiary,no,178.0,yes,no,cellular,18,nov,85,1.0,-1.0,0.0,unknown,no
41.19940781232206,,single,primary,no,0.0,no,no,,5,jun,25,26.0,-1.0,0.0,unknown,no
33.0,management,single,tertiary,no,23.0,no,no,cellular,20,aug,216,3.0,-1.0,0.0,unknown,no
54.0,,married,secondary,no,0.0,no,no,,16,nov,986,1.0,50.90867718446602,0.8330083837005264,failure,no
56.0,admin.,married,primary,no,202.0,yes,no,,9,may,178,2.0,-1.0,0.0,unknown,no
41.0,management,,tertiary,no,1547.4035487351637,yes,no,unknown,16,may,270,1.0,-1.0,0.0,unknown,no
46.0,blue-collar,married,primary,no,143.0,yes,no,unknown,7,may,279,1.0,-1.0,0.0,unknown,no
27.0,services,,,no,1547.4035487351637,no,yes,cellular,15,jul,513,5.0,-1.0,0.0,unknown,no
32.0,admin.,single,secondary,no,1547.4035487351637,yes,no,cellular,30,jan,122,1.0,-1.0,0.8330083837005264,unknown,no
40.0,,married,secondary,no,102.0,no,no,cellular,6,may,168,1.0,-1.0,0.0,unknown,no
38.0,,divorced,primary,no,0.0,no,no,unknown,12,jun,49,2.0,-1.0,0.0,unknown,no
36.0,,married,secondary,no,1547.4035487351637,yes,no,cellular,16,apr,386,2.0,50.90867718446602,0.0,unknown,no
33.0,,,tertiary,no,1547.4035487351637,no,no,unknown,27,may,277,1.0,50.90867718446602,0.0,unknown,no
41.19940781232206,management,,,no,1675.0,no,no,cellular,2,sep,114,2.0,363.0,1.0,failure,no
34.0,,,secondary,yes,-745.0,yes,yes,cellular,11,jul,131,2.0,50.90867718446602,0.0,unknown,no
34.0,self-employed,married,secondary,no,-56.0,yes,no,unknown,19,may,248,3.0,-1.0,0.0,unknown,no
45.0,admin.,married,secondary,no,1547.4035487351637,no,no,cellular,14,aug,113,2.0,-1.0,0.0,unknown,no
41.19940781232206,,,primary,no,2396.0,yes,no,cellular,15,may,48,7.0,-1.0,0.8330083837005264,,no
37.0,,,tertiary,no,223.0,yes,no,,28,may,25,2.506902761104442,50.90867718446602,0.0,unknown,no
30.0,blue-collar,,primary,no,5956.0,yes,yes,cellular,20,nov,405,1.0,139.0,1.0,failure,no
35.0,technician,,,no,1547.4035487351637,no,no,cellular,20,apr,49,5.0,328.0,5.0,failure,no
31.0,technician,,secondary,no,4888.0,yes,no,telephone,5,may,475,4.0,166.0,2.0,failure,no
47.0,housemaid,married,primary,no,183.0,no,no,,13,aug,144,1.0,-1.0,0.0,unknown,no
32.0,entrepreneur,married,,no,0.0,yes,yes,cellular,18,nov,95,2.506902761104442,50.90867718446602,0.0,unknown,no
32.0,technician,divorced,secondary,no,-262.0,yes,no,,28,aug,85,24.0,-1.0,0.0,unknown,no
41.19940781232206,blue-collar,single,,no,169.0,yes,no,unknown,9,may,38,1.0,-1.0,0.0,unknown,no
31.0,blue-collar,,secondary,no,3364.0,yes,no,cellular,20,nov,290,1.0,-1.0,0.0,unknown,no
31.0,,married,tertiary,no,1547.4035487351637,no,no,unknown,2,jun,389,1.0,-1.0,0.0,unknown,no
44.0,,married,tertiary,no,126.0,yes,no,unknown,13,may,92,1.0,-1.0,0.0,unknown,no
40.0,entrepreneur,married,tertiary,no,1547.4035487351637,yes,no,unknown,6,jun,112,2.506902761104442,50.90867718446602,0.0,unknown,no
41.19940781232206,retired,married,primary,no,1547.4035487351637,no,no,telephone,8,sep,160,4.0,-1.0,0.0,unknown,no
41.19940781232206,blue-collar,,secondary,no,261.0,yes,no,cellular,3,feb,88,5.0,251.0,3.0,failure,no
41.19940781232206,,,secondary,no,178.0,yes,no,unknown,17,jun,320,4.0,-1.0,0.0,unknown,no
41.19940781232206,technician,single,secondary,no,1819.0,yes,no,unknown,15,may,226,2.506902761104442,-1.0,0.0,unknown,no
31.0,management,single,tertiary,no,0.0,no,no,,19,aug,155,4.0,-1.0,0.0,unknown,no
32.0,blue-collar,single,,no,6337.0,yes,no,cellular,19,nov,126,2.0,50.90867718446602,0.0,unknown,no
41.19940781232206,admin.,,secondary,no,1547.4035487351637,yes,no,unknown,28,may,21,2.506902761104442,-1.0,0.0,unknown,no
35.0,management,single,tertiary,no,0.0,no,no,cellular,25,aug,81,2.506902761104442,50.90867718446602,0.0,unknown,no
57.0,,married,,no,1153.0,yes,yes,,9,jun,238,6.0,-1.0,0.0,unknown,no
56.0,,married,secondary,no,415.0,no,no,cellular,22,aug,158,2.0,-1.0,0.0,unknown,no
34.0,,married,,no,1547.4035487351637,no,no,,8,aug,472,2.506902761104442,50.90867718446602,0.0,unknown,no
41.19940781232206,technician,married,,no,1547.4035487351637,no,yes,unknown,17,jun,420,2.506902761104442,-1.0,0.0,unknown,no
31.0,admin.,single,secondary,no,1547.4035487351637,yes,yes,,3,apr,219,2.0,-1.0,0.0,unknown,no
42.0,technician,single,secondary,no,2036.0,yes,no,cellular,19,nov,259,2.0,-1.0,0.0,unknown,no
41.19940781232206,,married,primary,no,333.0,yes,no,cellular,31,jul,284,4.0,-1.0,0.0,unknown,no
32.0,technician,,secondary,no,963.0,no,no,cellular,28,aug,15,13.0,50.90867718446602,0.0,unknown,no
41.19940781232206,,,,no,4709.0,no,no,cellular,22,aug,78,4.0,-1.0,0.0,unknown,no
41.19940781232206,blue-collar,,secondary,no,1547.4035487351637,yes,no,cellular,14,may,277,2.0,-1.0,0.8330083837005264,,no
41.19940781232206,admin.,single,secondary,no,90.0,yes,no,cellular,15,may,77,2.0,347.0,4.0,failure,no
42.0,admin.,single,,no,243.0,yes,no,unknown,14,may,46,5.0,-1.0,0.0,unknown,no
41.19940781232206,self-employed,married,tertiary,no,414.0,no,no,,14,aug,169,5.0,-1.0,0.0,unknown,no
41.19940781232206,admin.,,tertiary,no,0.0,no,no,cellular,29,jan,137,1.0,-1.0,0.0,unknown,no
60.0,,married,tertiary,no,1547.4035487351637,no,no,cellular,15,jun,318,3.0,-1.0,0.0,unknown,no
35.0,entrepreneur,single,tertiary,no,1547.4035487351637,yes,no,,6,may,100,1.0,169.0,12.0,other,no
46.0,,divorced,secondary,no,281.0,yes,yes,cellular,6,may,267,1.0,-1.0,0.0,unknown,no
40.0,services,,secondary,no,1547.4035487351637,no,no,telephone,17,jul,84,1.0,50.90867718446602,0.0,unknown,no
48.0,unknown,married,unknown,no,3.0,no,no,cellular,19,aug,104,2.0,-1.0,0.0,,no
52.0,blue-collar,,,no,36.0,no,no,cellular,13,aug,109,2.506902761104442,-1.0,0.0,unknown,no
50.0,blue-collar,,,no,9301.0,yes,no,cellular,7,jul,136,4.0,-1.0,0.8330083837005264,unknown,no
41.19940781232206,technician,,secondary,no,1547.4035487351637,no,no,telephone,3,feb,166,2.0,173.0,3.0,failure,no
34.0,admin.,married,tertiary,no,1547.4035487351637,no,yes,cellular,2,jun,269,1.0,92.0,2.0,,no
44.0,management,married,tertiary,no,3091.0,yes,no,unknown,17,jun,331,4.0,-1.0,0.0,,no
44.0,,married,primary,no,2791.0,no,no,unknown,18,jun,335,1.0,-1.0,0.8330083837005264,unknown,no
28.0,services,single,secondary,no,217.0,yes,no,cellular,9,feb,379,3.0,-1.0,0.0,unknown,no
28.0,,,tertiary,no,1579.0,no,no,cellular,14,oct,122,3.0,-1.0,0.0,,no
29.0,management,married,secondary,no,1547.4035487351637,yes,no,unknown,2,jun,85,4.0,-1.0,0.0,unknown,no
29.0,,single,secondary,no,314.0,no,no,cellular,13,aug,485,3.0,105.0,1.0,success,no
55.0,management,married,tertiary,no,1547.4035487351637,no,no,cellular,28,jul,167,6.0,-1.0,0.0,,no
31.0,admin.,married,secondary,no,212.0,yes,no,cellular,18,jul,191,3.0,-1.0,0.0,unknown,no
31.0,,single,secondary,no,523.0,no,yes,cellular,2,feb,323,1.0,50.90867718446602,5.0,failure,no
32.0,management,single,,no,111.0,yes,no,unknown,8,may,162,2.0,-1.0,0.0,unknown,no
31.0,technician,single,tertiary,no,1166.0,yes,no,unknown,3,jun,207,1.0,-1.0,0.0,unknown,no
47.0,housemaid,married,secondary,no,582.0,no,no,cellular,13,aug,73,1.0,-1.0,0.0,unknown,no
34.0,technician,single,secondary,no,513.0,yes,no,cellular,5,may,165,3.0,169.0,5.0,other,no
41.19940781232206,management,,tertiary,no,75.0,no,no,cellular,20,aug,216,2.0,-1.0,0.0,unknown,no
29.0,admin.,,,no,1547.4035487351637,no,no,,12,apr,119,2.0,-1.0,0.0,unknown,no
50.0,management,married,secondary,no,2910.0,no,no,telephone,19,nov,433,1.0,113.0,1.0,failure,no
41.19940781232206,services,,secondary,no,66.0,yes,yes,cellular,21,nov,59,4.0,-1.0,0.0,unknown,no
32.0,technician,,secondary,no,599.0,no,no,cellular,19,nov,79,1.0,50.90867718446602,0.0,unknown,no
41.19940781232206,technician,married,secondary,no,89.0,yes,no,cellular,5,may,159,1.0,-1.0,0.0,unknown,no
37.0,admin.,single,secondary,no,796.0,yes,no,telephone,29,jan,143,3.0,50.90867718446602,0.0,unknown,no
36.0,technician,,tertiary,no,1547.4035487351637,yes,yes,cellular,31,jul,46,3.0,-1.0,0.8330083837005264,unknown,no
33.0,blue-collar,married,secondary,no,1547.4035487351637,no,no,cellular,15,apr,166,2.506902761104442,-1.0,0.0,unknown,no
36.0,,married,secondary,no,1547.4035487351637,yes,no,cellular,13,may,77,2.0,345.0,2.0,failure,no
30.0,services,married,secondary,no,271.0,yes,no,unknown,15,may,365,1.0,-1.0,0.0,,no
57.0,self-employed,married,secondary,no,11494.0,no,no,cellular,19,nov,198,2.506902761104442,-1.0,0.0,unknown,no
37.0,admin.,married,tertiary,no,2741.0,no,no,unknown,16,jun,204,4.0,-1.0,0.0,unknown,no
25.0,,divorced,secondary,no,1694.0,no,no,cellular,7,jul,159,2.0,-1.0,0.0,unknown,no
70.0,retired,divorced,primary,no,383.0,no,no,cellular,28,apr,50,2.0,-1.0,0.0,unknown,no
41.0,management,married,tertiary,no,298.0,no,no,cellular,4,may,63,3.0,272.0,1.0,,no
26.0,management,single,tertiary,no,155.0,yes,no,cellular,27,may,74,4.0,43.0,5.0,other,no
53.0,entrepreneur,married,primary,no,694.0,yes,no,unknown,14,may,157,1.0,-1.0,0.0,,no
55.0,,married,unknown,no,1547.4035487351637,no,no,unknown,19,jun,97,1.0,-1.0,0.0,unknown,no
23.0,technician,,secondary,no,356.0,yes,no,cellular,18,may,224,2.0,356.0,2.0,failure,no
45.0,management,married,tertiary,no,0.0,yes,no,,5,may,469,2.506902761104442,342.0,1.0,failure,no
41.19940781232206,self-employed,married,,no,179.0,yes,yes,cellular,24,jul,137,2.506902761104442,-1.0,0.0,unknown,no
35.0,management,married,tertiary,no,1547.4035487351637,yes,no,cellular,19,nov,138,1.0,-1.0,0.0,,no
30.0,management,divorced,tertiary,no,46.0,no,no,cellular,13,aug,382,3.0,-1.0,0.0,,no
36.0,admin.,divorced,secondary,no,246.0,yes,no,unknown,16,may,206,2.0,-1.0,0.0,unknown,no
48.0,,,tertiary,no,7.0,yes,no,unknown,5,may,286,1.0,-1.0,0.0,unknown,no
41.19940781232206,retired,divorced,primary,no,1746.0,no,no,cellular,5,aug,134,1.0,-1.0,0.0,,no
35.0,,,tertiary,no,992.0,yes,no,cellular,26,aug,79,1.0,114.0,3.0,failure,no
38.0,,divorced,tertiary,no,4312.0,no,no,,15,may,67,2.506902761104442,175.0,6.0,failure,no
41.19940781232206,blue-collar,married,primary,no,1547.4035487351637,yes,no,cellular,12,may,79,1.0,329.0,2.0,failure,no
54.0,blue-collar,married,,no,506.0,yes,no,,18,nov,172,2.0,104.0,2.0,failure,no
42.0,management,,tertiary,no,461.0,yes,no,unknown,3,jun,72,2.506902761104442,-1.0,0.0,unknown,no
36.0,technician,single,tertiary,no,1547.4035487351637,no,no,cellular,29,aug,54,12.0,-1.0,0.0,unknown,no
26.0,technician,single,secondary,yes,-454.0,no,yes,cellular,18,jul,652,2.0,50.90867718446602,0.0,unknown,no
41.19940781232206,management,married,tertiary,no,365.0,no,no,cellular,21,nov,168,2.0,-1.0,0.0,,no
33.0,technician,,secondary,no,1547.4035487351637,yes,no,cellular,7,may,600,2.0,50.90867718446602,17.0,failure,no
